Sno,WT1:U-1,WT1:I-1,WT1:P-1,WT1:S-1,WT1:Q-1,WT1:PF-1,WT1:Phi-1,Class,R,pdiff,sdiff,qdiff,rdiff,Device
111325,228.38,14.382,3270,3290,299,0.9958,5.23,7,14.8472240281,0,-10,-1,0.0077447544,NN
111326,228.41,14.376,3270,3280,298,0.9959,5.2,7,14.8549687825,0,10,3,-0.0077050363,NN
111327,228.44,14.386,3270,3290,301,0.9958,5.25,7,14.8472637463,0,-10,-2,0.0025411952,NN
111328,228.39,14.38,3270,3280,299,0.9958,5.23,7,14.8498049415,0,10,1,-0.0009654642,NN
111329,228.39,14.381,3270,3290,300,0.9958,5.24,7,14.8488394773,0,-10,-3,0.0090097193,NN
111330,228.38,14.371,3270,3280,297,0.9959,5.19,7,14.8578491965,0,10,2,-0.0070592609,NN
111331,228.42,14.381,3270,3290,299,0.9959,5.22,7,14.8507899356,0,0,0,-0.0006306689,NN
111332,228.44,14.383,3270,3290,299,0.9958,5.23,7,14.8501592667,0,0,1,-0.003545462,NN
111333,228.43,14.386,3270,3290,300,0.9958,5.24,7,14.8466138048,0,0,0,0.000315022,NN
111334,228.42,14.385,3270,3290,300,0.9958,5.24,7,14.8469288268,0,0,1,-0.0012999675,NN
111335,228.4,14.385,3270,3290,301,0.9958,5.26,7,14.8456288593,0,-10,0,-2.00703556796356E-05,NN
111336,228.37,14.383,3270,3280,301,0.9958,5.26,7,14.8456087889,0,10,0,0.0003350488,NN
111337,228.39,14.384,3270,3290,301,0.9958,5.26,7,14.8459438378,0,0,0,2.00254987987591E-05,NN
111338,228.42,14.386,3270,3290,301,0.9958,5.26,7,14.8459638633,0,0,-1,0.002264931,NN
111339,228.44,14.385,3270,3290,300,0.9958,5.24,7,14.8482287943,0,0,-1,0.006443161,NN
111340,228.45,14.379,3270,3290,299,0.9959,5.22,7,14.8546719553,0,0,1,-0.0051823252,NN
111341,228.4,14.381,3270,3290,300,0.9958,5.24,7,14.8494896301,0,0,0,0,NN
111342,228.4,14.381,3270,3290,300,0.9958,5.24,7,14.8494896301,0,0,1,-0.0028957663,NN
111343,228.4,14.384,3270,3290,301,0.9958,5.26,7,14.8465938638,0,0,0,0.000650026,NN
111344,228.41,14.384,3270,3290,301,0.9958,5.26,7,14.8472438898,0,-10,-2,0.0083564745,NN
111345,228.39,14.374,3270,3280,299,0.9958,5.22,7,14.8556003643,0,10,0,-0.0031946425,NN
111346,228.43,14.38,3270,3290,299,0.9958,5.23,7,14.8524057217,0,-10,-1,0.0048114773,NN
111347,228.4,14.373,3270,3280,298,0.9959,5.21,7,14.857217199,0,0,-1,0.0038487215,NN
111348,228.37,14.367,3270,3280,297,0.9959,5.19,7,14.8610659205,0,0,1,-0.0019339015,NN
111349,228.37,14.369,3270,3280,298,0.9959,5.2,7,14.859132019,0,0,1,-0.0061143291,NN
111350,228.38,14.376,3270,3280,299,0.9958,5.22,7,14.8530176899,0,0,-1,0.002861027,NN
111351,228.32,14.369,3270,3280,298,0.9959,5.22,7,14.8558787169,0,0,0,0.0019704796,NN
111352,228.38,14.371,3270,3280,298,0.9959,5.2,7,14.8578491965,0,0,3,-0.0128904759,NN
111353,228.36,14.383,3270,3280,301,0.9958,5.26,7,14.8449587207,0,10,1,-0.0028945064,NN
111354,228.36,14.386,3270,3290,302,0.9958,5.27,7,14.8420642142,0,0,1,-0.0029142825,NN
111355,228.33,14.387,3270,3290,303,0.9957,5.29,7,14.8391499318,0,0,0,-0.0009433041,NN
111356,228.36,14.39,3270,3290,303,0.9957,5.3,7,14.8382066277,0,0,0,-2.10285121280407E-05,NN
111357,228.33,14.388,3270,3290,303,0.9957,5.3,7,14.8381855992,0,0,0,0.0019495711,NN
111358,228.36,14.388,3270,3290,303,0.9957,5.28,7,14.8401351703,0,0,-1,0.0012791025,NN
111359,228.35,14.386,3270,3290,302,0.9958,5.28,7,14.8414142727,0,-10,-3,0.010953053,NN
111360,228.37,14.376,3270,3280,299,0.9958,5.23,7,14.8523673257,0,0,-3,0.0083641594,NN
111361,228.35,14.366,3270,3280,296,0.9959,5.18,7,14.8607314851,0,0,4,-0.0093493713,NN
111362,228.34,14.375,3270,3280,300,0.9958,5.24,7,14.8513821138,0,0,0,-0.0032322797,NN
111363,228.32,14.377,3270,3280,300,0.9958,5.25,7,14.8481498342,0,0,-1,0.0051453321,NN
111364,228.31,14.371,3270,3280,299,0.9958,5.23,5,14.8532951662,0,0,-2,0.0051493505,NN
111365,228.3,14.365,3270,3280,297,0.9959,5.19,5,14.8584445168,-70,-70,-28,0.3282664467,MOFF
111366,228.56,14.05,3200,3210,269,0.9965,4.8,5,15.1867109635,-50,-60,-38,0.2891091245,NN
111367,228.81,13.785,3150,3150,231,0.9973,4.2,5,15.4758200879,0,0,-1,0.0069595318,NN
111368,228.82,13.779,3150,3150,230,0.9973,4.18,5,15.4827796197,-10,0,-2,0.0048684344,NN
111369,228.83,13.775,3140,3150,228,0.9974,4.14,5,15.4876480541,0,0,-1,0.0020967506,NN
111370,228.83,13.773,3140,3150,227,0.9974,4.14,5,15.4897448047,0,0,0,0,NN
111371,228.83,13.773,3140,3150,227,0.9974,4.13,5,15.4897448047,10,0,2,-0.0045641307,NN
111372,228.84,13.778,3150,3150,229,0.9974,4.17,5,15.485180674,0,0,2,-0.0007422437,NN
111373,228.86,13.78,3150,3150,231,0.9973,4.19,5,15.4844384303,0,0,-1,0.0017243683,NN
111374,228.87,13.779,3150,3150,230,0.9973,4.19,5,15.4861627986,-10,0,-2,0.0083873334,NN
111375,228.87,13.771,3140,3150,228,0.9974,4.14,5,15.494550132,0,0,0,-0.0024694497,NN
111376,228.88,13.774,3140,3150,228,0.9974,4.15,5,15.4920806823,10,0,2,-0.0032113406,NN
111377,228.91,13.779,3150,3150,230,0.9973,4.18,5,15.4888693416,-10,0,-4,0.0119094218,NN
111378,228.9,13.767,3140,3150,226,0.9974,4.11,5,15.5007787635,0,0,1,-0.0048074722,NN
111379,228.86,13.769,3140,3150,227,0.9974,4.14,5,15.4959712912,0,0,1,-0.0020981614,NN
111380,228.86,13.771,3140,3150,228,0.9974,4.14,5,15.4938731298,10,0,2,-0.0069678039,NN
111381,228.85,13.777,3150,3150,230,0.9973,4.18,5,15.4869053258,0,0,0,0.0006767273,NN
111382,228.86,13.777,3150,3150,230,0.9973,4.19,5,15.4875820532,-10,0,-1,0.0034500957,NN
111383,228.88,13.775,3140,3150,229,0.9974,4.17,5,15.4910321489,10,0,2,-0.0062882209,NN
111384,228.88,13.781,3150,3150,231,0.9973,4.2,5,15.484743928,0,10,0,-0.0014184866,NN
111385,228.89,13.783,3150,3160,231,0.9973,4.21,5,15.4833254414,0,0,1,0.0002400936,NN
111386,228.94,13.786,3150,3160,232,0.9973,4.21,5,15.483565535,0,0,-2,0.0055428401,NN
111387,228.96,13.782,3150,3160,230,0.9973,4.19,5,15.4891083751,0,-10,-3,0.0104854511,NN
111388,228.96,13.772,3150,3150,227,0.9974,4.12,5,15.4995938262,0,10,5,-0.0132572461,NN
111389,228.95,13.784,3150,3160,232,0.9973,4.21,5,15.4863365801,-10,-10,-6,0.0147468435,NN
111390,228.92,13.768,3140,3150,226,0.9974,4.12,5,15.5010834236,0,0,2,-0.0031482804,NN
111391,228.92,13.771,3140,3150,228,0.9974,4.14,5,15.4979351432,10,0,2,-0.0070358943,NN
111392,228.94,13.779,3150,3150,230,0.9973,4.18,5,15.4908992489,0,0,0,0.0014198957,NN
111393,228.93,13.777,3150,3150,230,0.9973,4.18,5,15.4923191446,0,0,-2,0.0041947659,NN
111394,228.93,13.773,3150,3150,228,0.9974,4.15,5,15.4965139105,-10,0,-1,0.0035199442,NN
111395,228.92,13.769,3140,3150,227,0.9974,4.13,5,15.5000338547,10,0,2,-0.0070379827,NN
111396,228.94,13.777,3150,3150,229,0.9974,4.17,5,15.492995872,0,10,4,-0.0098011739,NN
111397,228.95,13.787,3150,3160,233,0.9973,4.22,5,15.483194698,0,-10,-4,0.0098011739,NN
111398,228.94,13.777,3150,3150,229,0.9974,4.17,5,15.492995872,0,0,-2,0.0048044664,NN
111399,228.98,13.775,3150,3150,227,0.9974,4.13,5,15.4978003384,0,0,-2,0.0052463779,NN
111400,228.98,13.77,3150,3150,225,0.9974,4.09,5,15.5030467163,-10,0,2,-0.0064655776,NN
111401,228.9,13.771,3140,3150,227,0.9974,4.14,5,15.4965811387,10,0,2,-0.0018599693,NN
111402,228.95,13.776,3150,3150,229,0.9974,4.16,5,15.4947211695,0,0,0,-0.0003049258,NN
111403,228.93,13.775,3150,3150,229,0.9974,4.16,5,15.4944162437,0,10,1,-0.0059182734,NN
111404,228.92,13.78,3150,3160,230,0.9973,4.19,5,15.4884979702,0,-10,-4,0.0110958559,NN
111405,228.96,13.772,3150,3150,226,0.9974,4.12,5,15.4995938262,-10,0,-3,0.0087716822,NN
111406,228.95,13.763,3140,3150,223,0.9975,4.07,5,15.5083655084,0,0,2,-0.0055551881,NN
111407,228.93,13.767,3140,3150,225,0.9975,4.09,5,15.5028103203,10,0,1,-0.0038934506,NN
111408,228.95,13.772,3150,3150,226,0.9974,4.12,5,15.4989168698,0,0,0,0.0031482667,NN
111409,228.95,13.769,3150,3150,226,0.9974,4.1,5,15.5020651364,0,10,4,-0.0125853989,NN
111410,228.95,13.781,3150,3160,230,0.9973,4.18,5,15.4894797375,0,-10,-2,0.0059182051,NN
111411,228.96,13.776,3150,3150,228,0.9974,4.14,5,15.4953979426,-10,0,-2,0.0035864853,NN
111412,228.92,13.77,3140,3150,226,0.9974,4.11,5,15.4989844279,0,0,2,-0.0045012491,NN
111413,228.9,13.773,3140,3150,228,0.9974,4.14,5,15.4944831788,0,0,-1,0.0024701049,NN
111414,228.89,13.77,3140,3150,227,0.9974,4.13,5,15.4969532837,10,0,4,-0.0090658835,NN
111415,228.88,13.778,3150,3150,231,0.9973,4.19,5,15.4878874002,-10,0,-3,0.0056138183,NN
111416,228.87,13.772,3140,3150,228,0.9974,4.15,5,15.4935012185,0,0,-1,0.003384782,NN
111417,228.92,13.772,3140,3150,227,0.9974,4.13,5,15.4968860005,0,0,0,-0.0009818641,NN
111418,228.89,13.771,3140,3150,227,0.9974,4.14,5,15.4959041365,0,0,1,0.0013540045,NN
111419,228.91,13.771,3140,3150,228,0.9974,4.15,5,15.497258141,0,0,2,-0.0048056939,NN
111420,228.87,13.773,3140,3150,230,0.9973,4.18,5,15.492452447,10,0,1,-0.0049363769,NN
111421,228.89,13.779,3150,3150,231,0.9973,4.2,5,15.4875160701,-10,0,-2,0.0080831174,NN
111422,228.87,13.77,3140,3150,229,0.9974,4.16,5,15.4955991875,0,0,0,-0.0010490555,NN
111423,228.87,13.771,3140,3150,229,0.9974,4.17,5,15.494550132,10,0,2,-0.0070340619,NN
111424,228.89,13.779,3150,3150,231,0.9973,4.2,5,15.4875160701,-10,0,-4,0.0125177846,NN
111425,228.92,13.769,3140,3150,227,0.9974,4.13,5,15.5000338547,0,0,0,6.77231468397821E-05,NN
111426,228.89,13.767,3140,3150,227,0.9974,4.13,5,15.5001015778,10,0,4,-0.0098126153,NN
111427,228.9,13.777,3150,3150,231,0.9973,4.19,5,15.4902889626,0,0,0,-0.0003052051,NN
111428,228.88,13.776,3150,3150,231,0.9973,4.19,5,15.4899837574,-10,0,-2,0.0044994213,NN
111429,228.9,13.773,3140,3150,229,0.9974,4.16,5,15.4944831788,0,0,-1,0.0025374063,NN
111430,228.86,13.768,3140,3150,228,0.9974,4.15,5,15.497020585,0,0,0,0.0024038072,NN
111431,228.88,13.767,3140,3150,228,0.9974,4.15,5,15.4994243922,0,0,0,-0.0009820246,NN
111432,228.85,13.766,3140,3150,228,0.9974,4.14,5,15.4984423676,0,0,0,-0.0017939825,NN
111433,228.87,13.769,3140,3150,228,0.9974,4.15,5,15.4966483851,0,0,-1,0.0024712139,NN
111434,228.86,13.766,3140,3150,227,0.9974,4.13,5,15.4991195991,0,0,3,-0.0098126148,NN
111435,228.87,13.776,3140,3150,230,0.9973,4.18,5,15.4893069843,10,10,3,-0.0059815429,NN
111436,228.89,13.783,3150,3160,233,0.9973,4.23,5,15.4833254414,-10,-10,-2,0.0064193633,NN
111437,228.83,13.773,3140,3150,231,0.9973,4.2,5,15.4897448047,0,0,-1,0.0030794574,NN
111438,228.86,13.772,3140,3150,230,0.9973,4.18,5,15.4928242621,10,0,0,0.0002383436,NN
111439,228.91,13.775,3150,3150,230,0.9973,4.18,5,15.4930626058,-10,0,-1,0.0039579793,NN
111440,228.86,13.768,3140,3150,229,0.9974,4.17,5,15.497020585,0,0,1,-0.0046347982,NN
111441,228.9,13.775,3140,3150,230,0.9973,4.19,5,15.4923857868,0,0,-2,0.0056842342,NN
111442,228.86,13.767,3140,3150,228,0.9974,4.16,5,15.498070021,0,0,0,-0.0013543712,NN
111443,228.84,13.767,3140,3150,228,0.9974,4.16,5,15.4967156498,0,0,2,-0.0065992133,NN
111444,228.82,13.772,3140,3150,230,0.9973,4.19,5,15.4901164365,0,0,-1,0.0068368472,NN
111445,228.89,13.77,3140,3150,229,0.9974,4.17,5,15.4969532837,0,0,1,-0.0051777472,NN
111446,228.86,13.773,3140,3150,230,0.9973,4.19,5,15.4917755365,0,0,-2,0.0059895997,NN
111447,228.84,13.766,3140,3150,228,0.9974,4.16,5,15.4977651361,0,0,0,0.0006097284,NN
111448,228.88,13.768,3140,3150,228,0.9974,4.15,5,15.4983748646,0,0,1,-0.0024035734,NN
111449,228.86,13.769,3140,3150,229,0.9974,4.17,5,15.4959712912,0,0,1,-0.0038239855,NN
111450,228.85,13.772,3140,3150,230,0.9973,4.18,5,15.4921473057,10,0,3,-0.0087564661,NN
111451,228.86,13.781,3150,3150,233,0.9973,4.24,5,15.4833908396,0,0,-1,0.002771959,NN
111452,228.87,13.779,3150,3150,232,0.9973,4.22,5,15.4861627986,0,0,1,-0.0017243683,NN
111453,228.86,13.78,3150,3150,233,0.9973,4.23,5,15.4844384303,-10,0,-3,0.0112278752,NN
111454,228.84,13.768,3140,3150,230,0.9973,4.18,5,15.4956663055,0,0,-1,0.0009820796,NN
111455,228.87,13.769,3140,3150,229,0.9973,4.17,5,15.4966483851,0,0,-1,0.0017939825,NN
111456,228.85,13.766,3140,3150,228,0.9974,4.16,5,15.4984423676,0,0,3,-0.0080870377,NN
111457,228.87,13.775,3140,3150,231,0.9973,4.2,5,15.4903553299,10,0,2,-0.0059168996,NN
111458,228.86,13.78,3150,3150,233,0.9973,4.23,5,15.4844384303,0,0,-1,0.00202977,NN
111459,228.89,13.78,3150,3150,232,0.9973,4.21,5,15.4864682003,0,10,2,-0.0028372479,NN
111460,228.91,13.784,3150,3160,234,0.9973,4.24,5,15.4836309524,0,-10,-1,-0.000916657,NN
111461,228.85,13.781,3150,3150,233,0.9973,4.24,5,15.4827142954,0,0,0,0.0010475449,NN
111462,228.85,13.78,3150,3150,233,0.9973,4.24,5,15.4837618403,-10,0,-2,0.0076419772,NN
111463,228.87,13.774,3140,3150,231,0.9973,4.19,5,15.4914038175,0,0,0,-0.0020968332,NN
111464,228.87,13.776,3140,3150,231,0.9973,4.21,5,15.4893069843,10,0,2,-0.0020962657,NN
111465,228.87,13.778,3150,3150,233,0.9973,4.23,5,15.4872107186,-10,0,-3,0.0063573247,NN
111466,228.84,13.77,3140,3150,230,0.9973,4.19,5,15.4935680433,0,0,0,-6.68248095507806E-05,NN
111467,228.87,13.772,3140,3150,230,0.9973,4.18,5,15.4935012185,0,0,-2,0.0049411491,NN
111468,228.85,13.766,3140,3150,228,0.9974,4.16,5,15.4984423676,0,0,0,0.0006772315,NN
111469,228.86,13.766,3140,3150,228,0.9974,4.15,5,15.4991195991,0,0,1,-0.0049414242,NN
111470,228.88,13.772,3140,3150,229,0.9974,4.17,5,15.4941781749,0,0,0,0.0028424101,NN
111471,228.86,13.768,3140,3150,229,0.9974,4.17,5,15.497020585,0,0,0,-0.0028424101,NN
111472,228.88,13.772,3140,3150,229,0.9974,4.17,5,15.4941781749,10,0,2,-0.0053088333,NN
111473,228.91,13.779,3150,3150,231,0.9973,4.19,5,15.4888693416,0,0,2,-0.0024011414,NN
111474,228.89,13.78,3150,3150,233,0.9973,4.23,5,15.4864682003,0,0,-1,0.0010478698,NN
111475,228.89,13.779,3150,3150,232,0.9973,4.23,5,15.4875160701,0,0,1,-0.0051726795,NN
111476,228.86,13.782,3150,3150,233,0.9973,4.24,5,15.4823433906,0,10,0,0.0012875618,NN
111477,228.91,13.784,3150,3160,233,0.9973,4.23,5,15.4836309524,0,-10,-1,0.0038851177,NN
111478,228.89,13.779,3150,3150,232,0.9973,4.23,5,15.4875160701,0,0,-1,0.0058515531,NN
111479,228.93,13.776,3150,3150,231,0.9973,4.2,5,15.4933676232,-10,0,-1,0.0019265741,NN
111480,228.85,13.769,3140,3150,230,0.9973,4.19,5,15.4952941973,0,0,0,-0.0017929788,NN
111481,228.87,13.772,3140,3150,230,0.9973,4.19,5,15.4935012185,0,0,-1,0.0038242605,NN
111482,228.88,13.769,3140,3150,229,0.9974,4.17,5,15.497325479,0,0,1,-0.0034523493,NN
111483,228.86,13.771,3140,3150,230,0.9973,4.18,5,15.4938731298,10,0,0,-0.000810524,NN
111484,228.91,13.775,3150,3150,230,0.9973,4.19,5,15.4930626058,-10,0,0,-0.0006101587,NN
111485,228.87,13.773,3140,3150,230,0.9973,4.19,5,15.492452447,10,0,2,-0.0069662842,NN
111486,228.86,13.779,3150,3150,232,0.9973,4.23,5,15.4854861628,0,10,1,-0.0004367784,NN
111487,228.9,13.782,3150,3160,233,0.9973,4.23,5,15.4850493844,0,-10,-2,0.005544742,NN
111488,228.92,13.778,3150,3150,231,0.9973,4.21,5,15.4905941264,0,10,1,-0.0024674773,NN
111489,228.93,13.781,3150,3160,232,0.9973,4.22,5,15.4881266491,0,-10,0,-0.0023350388,NN
111490,228.88,13.78,3150,3150,232,0.9973,4.23,5,15.4857916103,0,0,1,-0.0020952228,NN
111491,228.88,13.782,3150,3150,233,0.9973,4.24,5,15.4836963875,0,0,0,0.0003709963,NN
111492,228.87,13.781,3150,3150,233,0.9973,4.24,5,15.4840673838,0,0,-1,0.0031433348,NN
111493,228.87,13.778,3150,3150,232,0.9973,4.22,5,15.4872107186,0,0,0,0.0006766816,NN
111494,228.88,13.778,3150,3150,232,0.9973,4.22,5,15.4878874002,0,0,1,-0.0030778732,NN
111495,228.85,13.779,3150,3150,233,0.9973,4.24,5,15.484809527,0,10,1,-0.0035134437,NN
111496,228.86,13.783,3150,3160,234,0.9972,4.26,5,15.4812960833,0,0,0,0.0003056483,NN
111497,228.88,13.784,3150,3160,234,0.9972,4.25,5,15.4816017316,0,0,1,-0.0014827162,NN
111498,228.92,13.788,3150,3160,235,0.9972,4.26,5,15.4801190154,0,0,0,0.000676224,NN
111499,228.93,13.788,3150,3160,235,0.9972,4.27,5,15.4807952394,0,0,-1,0.0021593061,NN
111500,228.9,13.784,3150,3160,234,0.9973,4.25,5,15.4829545455,0,0,-2,0.0027056277,NN
111501,228.94,13.784,3150,3160,232,0.9973,4.22,5,15.4856601732,0,-10,-2,0.0050003574,NN
111502,228.89,13.776,3150,3150,230,0.9973,4.19,5,15.4906605306,-10,0,-2,0.0066649485,NN
111503,228.88,13.769,3140,3150,228,0.9974,4.15,5,15.497325479,10,0,1,-0.0038910672,NN
111504,228.9,13.774,3150,3150,229,0.9974,4.17,5,15.4934344118,0,0,2,-0.0045650702,NN
111505,228.91,13.779,3150,3150,231,0.9973,4.2,5,15.4888693416,0,0,-1,0.0024679621,NN
111506,228.9,13.776,3150,3150,230,0.9973,4.19,5,15.4913373037,0,0,-1,0.001725302,NN
111507,228.91,13.775,3150,3150,229,0.9974,4.16,5,15.4930626058,-10,0,0,0.0011155692,NN
111508,228.88,13.772,3140,3150,229,0.9973,4.17,5,15.4941781749,0,0,0,0.0027751088,NN
111509,228.89,13.77,3140,3150,229,0.9974,4.16,5,15.4969532837,0,0,-3,0.0062297043,NN
111510,228.92,13.766,3140,3150,226,0.9974,4.1,5,15.5031829879,0,0,0,-0.0003726676,NN
111511,228.93,13.767,3140,3150,226,0.9974,4.11,5,15.5028103203,0,0,0,-0.0024040365,NN
111512,228.91,13.768,3140,3150,226,0.9974,4.11,5,15.5004062839,10,0,1,0.0006092882,NN
111513,228.95,13.77,3150,3150,227,0.9974,4.12,5,15.5010155721,-10,0,-1,0.0010495643,NN
111514,228.95,13.769,3140,3150,226,0.9974,4.11,5,15.5020651364,0,0,0,-0.0009817128,NN
111515,228.92,13.768,3140,3150,226,0.9974,4.12,5,15.5010834236,10,0,1,-0.0041974231,NN
111516,228.92,13.772,3150,3150,227,0.9974,4.14,5,15.4968860005,-10,0,2,-0.0037566429,NN
111517,228.88,13.773,3140,3150,229,0.9974,4.17,5,15.4931293576,0,0,1,0.0003718609,NN
111518,228.87,13.772,3140,3150,230,0.9973,4.19,5,15.4935012185,10,0,1,-0.0008103685,NN
111519,228.92,13.776,3150,3150,231,0.9973,4.2,5,15.49269085,0,0,0,-0.0013535463,NN
111520,228.9,13.776,3150,3150,231,0.9973,4.2,5,15.4913373037,0,0,1,-0.0024017959,NN
111521,228.88,13.777,3150,3150,232,0.9973,4.21,5,15.4889355079,0,0,0,-0.0010481077,NN
111522,228.88,13.778,3150,3150,232,0.9973,4.22,5,15.4878874002,0,10,2,-0.0067215112,NN
111523,228.92,13.787,3150,3160,234,0.9972,4.25,5,15.481165889,0,-10,-1,0.0035780391,NN
111524,228.88,13.781,3150,3150,233,0.9973,4.24,5,15.484743928,0,0,-1,0.0031434722,NN
111525,228.88,13.778,3150,3150,232,0.9973,4.22,5,15.4878874002,0,10,2,-0.0059800617,NN
111526,228.9,13.785,3150,3160,234,0.9973,4.25,5,15.4819073385,0,-10,-2,0.0059800617,NN
111527,228.88,13.778,3150,3150,232,0.9973,4.22,5,15.4878874002,0,0,1,-0.0031434722,NN
111528,228.88,13.781,3150,3150,233,0.9973,4.24,5,15.484743928,-10,0,-2,0.009806204,NN
111529,228.87,13.771,3140,3150,231,0.9973,4.2,5,15.494550132,10,0,1,-0.0049378968,NN
111530,228.89,13.777,3150,3150,232,0.9973,4.21,5,15.4896122352,-10,0,-3,0.0062919013,NN
111531,228.89,13.771,3140,3150,229,0.9974,4.17,5,15.4959041365,10,0,2,-0.0049384466,NN
111532,228.91,13.777,3150,3150,231,0.9973,4.21,5,15.4909656899,-10,0,-2,0.0067320349,NN
111533,228.87,13.768,3140,3150,229,0.9974,4.16,5,15.4976977248,0,0,-1,0.0013542795,NN
111534,228.89,13.768,3140,3150,228,0.9974,4.16,5,15.4990520043,10,0,4,-0.0128892058,NN
111535,228.87,13.779,3150,3150,232,0.9973,4.21,5,15.4861627986,-10,0,-2,0.0098084927,NN
111536,228.86,13.769,3140,3150,230,0.9973,4.18,5,15.4959712912,10,0,0,-0.0053107606,NN
111537,228.89,13.776,3150,3150,230,0.9973,4.19,5,15.4906605306,0,0,1,-0.0006767731,NN
111538,228.88,13.776,3150,3150,231,0.9973,4.2,5,15.4899837574,-10,0,1,-0.0013535463,NN
111539,228.86,13.776,3140,3150,232,0.9973,4.21,5,15.4886302112,10,0,1,-0.0055449608,NN
111540,228.84,13.78,3150,3150,233,0.9973,4.24,5,15.4830852503,0,0,-2,0.0058502575,NN
111541,228.88,13.777,3150,3150,231,0.9973,4.21,5,15.4889355079,-10,0,-4,0.0130289956,NN
111542,228.84,13.762,3140,3150,227,0.9974,4.13,5,15.5019645035,0,0,2,-0.0062981979,NN
111543,228.84,13.768,3140,3150,229,0.9974,4.17,5,15.4956663055,0,0,0,-0.001726296,NN
111544,228.83,13.769,3140,3150,229,0.9973,4.18,5,15.4939400095,0,0,-2,0.0097521523,NN
111545,228.85,13.761,3140,3150,227,0.9974,4.13,5,15.5036921618,0,0,2,-0.0077208706,NN
111546,228.86,13.769,3140,3150,229,0.9974,4.16,5,15.4959712912,0,0,-1,0.0035884189,NN
111547,228.82,13.763,3140,3150,228,0.9974,4.15,5,15.4995597101,0,0,2,-0.0050095781,NN
111548,228.87,13.771,3140,3150,230,0.9973,4.18,5,15.494550132,0,0,0,0,NN
111549,228.87,13.771,3140,3150,230,0.9973,4.18,5,15.494550132,10,0,0,-0.0008107073,NN
111550,228.92,13.775,3150,3150,230,0.9973,4.18,5,15.4937394247,0,0,1,-0.0030788941,NN
111551,228.89,13.776,3150,3150,231,0.9973,4.2,5,15.4906605306,0,0,0,-0.0007430857,NN
111552,228.91,13.778,3150,3150,231,0.9973,4.21,5,15.4899174449,-10,0,-5,0.0164845604,NN
111553,228.89,13.761,3140,3150,226,0.9974,4.11,5,15.5064020053,0,0,-1,0.0010505692,NN
111554,228.89,13.76,3140,3150,225,0.9974,4.1,5,15.5074525745,0,0,4,-0.0104992908,NN
111555,228.89,13.77,3140,3150,229,0.9974,4.17,5,15.4969532837,0,0,-2,0.0055524728,NN
111556,228.91,13.766,3140,3150,227,0.9974,4.13,5,15.5025057565,0,0,-2,0.0061353821,NN
111557,228.83,13.755,3140,3150,225,0.9974,4.09,5,15.5086411386,0,0,1,-0.0045760979,NN
111558,228.84,13.76,3140,3150,226,0.9974,4.12,5,15.5040650407,0,0,0,0.0006091227,NN
111559,228.88,13.762,3140,3150,226,0.9974,4.11,5,15.5046741634,0,0,3,-0.0087700269,NN
111560,228.89,13.771,3140,3150,229,0.9974,4.16,5,15.4959041365,10,0,2,-0.0045668327,NN
111561,228.9,13.776,3150,3150,231,0.9973,4.19,5,15.4913373037,0,0,1,-0.0017250685,NN
111562,228.89,13.777,3150,3150,232,0.9973,4.21,5,15.4896122352,-10,0,-2,0.0048709435,NN
111563,228.9,13.773,3140,3150,230,0.9973,4.19,5,15.4944831788,10,0,1,-0.0011155556,NN
111564,228.93,13.776,3150,3150,231,0.9973,4.2,4,15.4933676232,0,10,2,-0.0080128237,NN
111565,228.92,13.783,3150,3160,233,0.9973,4.24,4,15.4853547994,-1010,-770,847,4.9614837735,KOFF
111566,231.54,10.324,2140,2390,1080,0.8931,26.73,4,20.4468385729,-980,-1200,-826,18.7243863566,NN
111567,236.32,5.033,1160,1190,254,0.9769,12.34,4,39.1712249296,-10,-10,-6,0.2978016191,NN
111568,236.38,4.989,1150,1180,248,0.9776,12.15,4,39.4690265487,0,0,0,0.1106787427,NN
111569,236.37,4.972,1150,1180,248,0.9774,12.21,4,39.5797052914,-10,-10,-5,0.1981472835,NN
111570,236.36,4.942,1140,1170,243,0.978,12.03,4,39.7778525749,0,0,3,0.010026213,NN
111571,236.34,4.94,1140,1170,246,0.9775,12.17,4,39.7878787879,0,-10,-3,0.1141978625,NN
111572,236.34,4.923,1140,1160,243,0.9779,12.07,4,39.9020766503,0,0,-1,0.0691828594,NN
111573,236.43,4.915,1140,1160,242,0.9781,12,4,39.9712595097,-10,0,-5,0.1219924401,NN
111574,236.47,4.898,1130,1160,237,0.9788,11.82,4,40.0932519498,0,0,-1,0.0425714797,NN
111575,236.4,4.89,1130,1160,236,0.9789,11.78,4,40.1358234295,0,0,0,0.0255216792,NN
111576,236.47,4.888,1130,1160,236,0.9789,11.79,4,40.1613451087,0,0,0,0.0017260651,NN
111577,236.44,4.887,1130,1160,236,0.9788,11.81,4,40.1630711738,0,0,1,0.0033690436,NN
111578,236.5,4.888,1130,1160,237,0.9787,11.84,4,40.1664402174,0,0,-1,0.0256386539,NN
111579,236.45,4.883,1130,1160,236,0.9789,11.79,4,40.1920788713,0,0,3,-0.0648524082,NN
111580,236.55,4.895,1130,1160,239,0.9784,11.92,4,40.1272264631,0,0,-3,0.0511629355,NN
111581,236.49,4.886,1130,1160,236,0.9789,11.8,4,40.1783893986,0,0,1,-0.0102222506,NN
